Term;Scientific Name;Type;workId;WordsFrame;Sentence
tiger;Puma concolor;organism;PG11752;62.0;i had dreamed certain dreams, indeed--but what had i to do with all this strife between the devil and the tiger?
tiger;Parantica;organism;PG11752;62.0;i had dreamed certain dreams, indeed--but what had i to do with all this strife between the devil and the tiger?
horse;Equus ferus caballus;organism;PG11752;62.0;then the proud king clapped spurs to his proud horse and rode away.
deer;Cervidae;organism;PG11752;63.0;she had fiery-hearted jewels, and shimmering purple cloths, and much furniture adroitly carven, and many tapestries of samarcand and baldach upon which were embroidered, by brown fingers that time had turned long ago to asian dust, innumerable asps and deer and phoenixes and dragons and all the motley inhabitants of air and of the thicket, but her memories, too, she had, and for a dreary while she got no comfort because of them.
asp;Aspius aspius;organism;PG11752;63.0;she had fiery-hearted jewels, and shimmering purple cloths, and much furniture adroitly carven, and many tapestries of samarcand and baldach upon which were embroidered, by brown fingers that time had turned long ago to asian dust, innumerable asps and deer and phoenixes and dragons and all the motley inhabitants of air and of the thicket, but her memories, too, she had, and for a dreary while she got no comfort because of them.
demoiselle;Chromis dispila;organism;PG11752;63.0;young antoine riczi likewise nursed his wound as best he might, but at the end of the second year after jehane's wedding his uncle, the vicomte de montbrison--a gaunt man, with preoccupied and troubled eyes--had summoned antoine into lyonnois and, after appropriate salutation, had informed the lad that, as the vicomte's heir, he was to marry the demoiselle gerberge de nerac upon the ensuing michaelmas.
demoiselle;Neopomacentrus;organism;PG11752;63.0;young antoine riczi likewise nursed his wound as best he might, but at the end of the second year after jehane's wedding his uncle, the vicomte de montbrison--a gaunt man, with preoccupied and troubled eyes--had summoned antoine into lyonnois and, after appropriate salutation, had informed the lad that, as the vicomte's heir, he was to marry the demoiselle gerberge de nerac upon the ensuing michaelmas.
diver;Gavia;organism;PG11752;63.0;she sat alone, by prearrangement, to one end of the high-ceiled and radiant apartment, midway in the hall her lords and divers ladies were gathered about a saltatrice and a jongleur, who were diverting the courtiers, to the mincing accompaniment of a lute, but jehane sat apart from these, frail, and splendid with many jewels, and a little sad.
bird;Aves;organism;PG11752;64.0;"""jehane, do you remember that may morning in pampeluna when first i kissed you, and about us sang many birds?"
viper;Viperidae;organism;PG11752;64.0;and all the fields thereof, where daffodils flaunt everywhere and ouzels chant of love,-- lest we attain the middle-land, whence clouded well-springs rise, and vipers from a slimy strand lift glittering cold eyes.
palm;Arecaceae;organism;PG11752;66.0;he got in london a fruitless audience of king henry, whose demands were such as rendered a renewal of the war inevitable, and afterward got, in the month of april, about the day of palm sunday, at the queen's dower-palace of havering-bower, an interview with queen jehane.,,
apple;Malus domestica;organism;PG11752;67.0;"""into england i came desiring vengeance--apples of sodom!"
bird;Aves;organism;PG11752;68.0;i have had everything, and upon each feast of will and sense the world afforded me this love has swept down, like a harpy--was it not a harpy you called the bird in that old poem of yours?
fox;Vulpes;organism;PG11752;70.0;he held a dead fox by the brush, which he was cutting off, two hounds, lank and wolfish, were scaling his huge body in frantic attempts to get at the carrion.
horse;Equus ferus caballus;organism;PG11752;70.0;a horse grazed close at hand.
apple-leaf;Philenoptera violacea;organism;PG11752;70.0;then he flung the tailless body to the hounds, and in the act spied two black eyes peeping through the apple-leaves.
grass;Agrostis capillaris;organism;PG11752;70.0;composedly he sat down upon the grass and began to acquaint her with his knowledge and opinions concerning henry, the fifth of that name to reign in england, and the son of that squinting harry of derby about whom i have told you so much before.
grass;Poaceae;organism;PG11752;70.0;composedly he sat down upon the grass and began to acquaint her with his knowledge and opinions concerning henry, the fifth of that name to reign in england, and the son of that squinting harry of derby about whom i have told you so much before.
diver;Gavia;organism;PG11752;71.0;so they talked for a long while, with laughter mutually provoked and shared, with divers eloquent and dangerous pauses.
fox;Vulpes;organism;PG11752;71.0;i had broken my journey these three days past at chateauneuf yonder, where this fox has been harrying my host's chickens.
fox;Vulpes;organism;PG11752;71.0;"do you not think that, in returning good for evil, this fox was a true christian, my princess?"""
tree;Tracheophyta;organism;PG11752;71.0;she was to remember that it was a cloudy morning, and that mist-tatters trailed from the more distant trees.
grass;Agrostis capillaris;organism;PG11752;71.0;in the slaty twilight the garden's verdure was lustreless, the grass and foliage were uniformly sombre save where dewdrops showed like beryls.
dewdrop;Leucojum vernum;organism;PG11752;71.0;in the slaty twilight the garden's verdure was lustreless, the grass and foliage were uniformly sombre save where dewdrops showed like beryls.
grass;Poaceae;organism;PG11752;71.0;in the slaty twilight the garden's verdure was lustreless, the grass and foliage were uniformly sombre save where dewdrops showed like beryls.
ash;Fraxinus;organism;PG11752;71.0;nowhere in the orchard was there absolute shadow, nowhere a vista unblurred, in the east, half-way between horizon and zenith, two belts of coppery light flared against the gray sky like embers swaddled by ashes.
bird;Aves;organism;PG11752;71.0;the birds were waking, there were occasional scurryings in tree-tops and outbursts of peevish twittering to attest as much, and presently came a singing, less musical than that of many a bird perhaps, but far more grateful to the girl who heard it, heart in mouth.
horse;Equus ferus caballus;organism;PG11752;72.0;he indicated no intention of touching her, though he might easily have done so as he sat there exalted by the height of his horse.
fox;Vulpes;organism;PG11752;72.0;across half the earth i came to you, led by a fox.
corn;Zea mays;organism;PG11752;72.0;"""the foxes which samson, that old sinewy captain, loosed among the corn of heathenry kindled no disputation such as this fox has set afoot."
fox;Vulpes;organism;PG11752;72.0;"""the foxes which samson, that old sinewy captain, loosed among the corn of heathenry kindled no disputation such as this fox has set afoot."
olive;Ipimorpha subtusa;organism;PG11752;72.0;that was an affair of standing corn and olives spoilt, a bushel or so of disaster, now poised kingdoms topple on the brink of ruin.
corn;Zea mays;organism;PG11752;72.0;that was an affair of standing corn and olives spoilt, a bushel or so of disaster, now poised kingdoms topple on the brink of ruin.
rat;Rattus;organism;PG11752;73.0;in the year of grace 1419, in january, the burgesses of rouen, having consumed their horses, and finding frogs and rats unpalatable, yielded the town.
horse;Equus ferus caballus;organism;PG11752;73.0;in the year of grace 1419, in january, the burgesses of rouen, having consumed their horses, and finding frogs and rats unpalatable, yielded the town.
frog;Anura;organism;PG11752;73.0;in the year of grace 1419, in january, the burgesses of rouen, having consumed their horses, and finding frogs and rats unpalatable, yielded the town.
hare;Lepus;organism;PG11752;73.0;the princess remained quite still, as dame isabeau had left her, you may see a hare crouch so at sight of the hounds.
beast;Animalia;organism;PG11752;74.0;the girl swept opposition before her with gusts of demoniacal fury, wept, shrieked, tore at her hair, and eventually fell into a sort of epileptic seizure, between rage and terror she became a horrid, frenzied beast.
fox;Vulpes;organism;PG11752;74.0;"at this the king turned on his heel, over his shoulder he flung,""i am tireless, also, i am agile as a fox in the pursuit of my desires."
onion;Allium cepa;organism;PG11752;74.0;then the vicomte de montbrison, as you have heard, betrayed france, and king henry began to strip the french realm of provinces as you peel the layers from an onion.
flicker;Colaptes;organism;PG11752;74.0;"""i can find no meaning in life, that have weighed the world,--and it was abundant with folly, and rife with sorrows brittle as glass, and with joys that flicker and pass like dreams through a fevered head, and like the dripping of rain in gardens naked and dead is the obdurate thin refrain of our youth which is presently dead."
fly;Diptera;organism;PG11752;75.0;to-day in the great hall-window, under the bleeding feet of lazarus, i slew ten flies-- very black they were, the black shrivelled souls of parricides,--and afterward i wept for it.
